"CMCLoc","COMPANY","Division","Prodcode","ProductName","size","UnitWeight-KG","InStock"
"AP","ELEMENTIS","ADDITIVES","011188","HARDLEN® 16-LP","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","011188","HARDLEN® 16-LP","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","011188","HARDLEN® 16-LP","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","011500","Defom 8700","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","013988","HARDLEN® 14-LWP","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","013988","HARDLEN® 14-LWP","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","017700","HARDLEN® CY-9122P","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","017700","HARDLEN® CY-9122P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","017700","HARDLEN® CY-9122P","20.0KGP",9.07,0
"AP","ELEMENTIS","ADDITIVES","021300","DeuWax FA-115","0.25KG",0.11,0
"AP","ELEMENTIS","ADDITIVES","021300","DeuWax FA-115","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","021600","Adherant 1121","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","021600","Adherant 1121","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","021700","Adherant 1122","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","021800","Disponer 923S","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","022300","Catacure KC","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","022300","Catacure KC","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","022500","Defom 5500","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","022500","Defom 5500","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","022900","DeuWax FA-110","0.25KG",0.11,0
"AP","ELEMENTIS","ADDITIVES","022900","DeuWax FA-110","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","023300","BCO","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","023300","BCO","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","023301","LA-302","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","023488","Defom 6600","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","023800","Levaslip 466","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","023800","Levaslip 466","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","023988","Adherant PPB","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","024000","Disponer 983","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","024000","Disponer 983","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","024300","Catacure KB","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","024300","Catacure KB","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","025000","Levelol 495","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","025000","Levelol 495","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","025600","Adherant ADP","0.08KG",0.04,1
"AP","ELEMENTIS","ADDITIVES","025600","Adherant ADP","0.08KGP",0.04,1
"AP","ELEMENTIS","ADDITIVES","026400","Disponer W-518","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","026400","Disponer W-518","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","026400","Disponer W-518","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","026401","LA-281","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","026401","LA-281","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","027400","Defom 3100","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","027400","Defom 3100","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","027600","Disponer 903","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","027600","Disponer 903","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","028000","Defom 6500","0.1KG",0.05,0
"AP","ELEMENTIS","ADDITIVES","028000","Defom 6500","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","029200","Levaslip 455","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","029200","Levaslip 455","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","029201","LA-245","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","029201","LA-245","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","031100","Adherant 1051","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","031100","Adherant 1051","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","031100","Adherant 1051","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","031100","Adherant 1051","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","031900","Levaslip 435","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","031900","Levaslip 435","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","032300","Disponer W-18","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","032300","Disponer W-18","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","032300","Disponer W-18","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","033088","DS-100","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","033800","Levaslip 407","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","033801","LA-539","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","034300","DMAE","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","034300","DMAE","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","035500","Defom W-0506","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","035500","Defom W-0506","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","035600","LA-364","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","036200","Levaslip W-461","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","036201","LA-351","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","036201","LA-351","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","037700","DeuAdd HM-6","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","037700","DeuAdd HM-6","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","051788","Wax-A","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","057488","OM002","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","064517","EW-5515","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","064517","EW-5515","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","064517","EW-5515","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","065400","DeuRheo 201P","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","065400","DeuRheo 201P","50.0KGP",22.68,0
"AP","ELEMENTIS","ADDITIVES","065600","DeuAdd MB-11","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","065600","DeuAdd MB-11","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","065800","Disponer W-920","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","065800","Disponer W-920","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","066300","Defom 5300","0.1KG",0.05,0
"AP","ELEMENTIS","ADDITIVES","066300","Defom 5300","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","066300","Defom 5300","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","066500","Defom 2700","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","066500","Defom 2700","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","066500","Defom 2700","3.0KGP",1.36,0
"AP","ELEMENTIS","ADDITIVES","066900","Levelol TSP","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","067900","Defom 5400","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","067900","Defom 5400","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","068900","Catacure KL","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","069700","Defom W-082","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","069700","Defom W-082","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","086600","Levaslip 468","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","086600","Levaslip 468","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","086601","LA-568","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","091600","Levaslip 810","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","091600","Levaslip 810","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","091600","Levaslip 810","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","091601","LA-224","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","091900","DeuAdd MB-16","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","091900","DeuAdd MB-16","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","092800","Disponer 904S","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","092800","Disponer 904S","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","092800","Disponer 904S","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","092800","Disponer 904S","0.5KG",0.23,0
"AP","ELEMENTIS","ADDITIVES","092801","LA-794","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","092801","LA-794","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","092801","LA-794","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","094588","Levelol 491","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","120100","Levaslip 432","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","120100","Levaslip 432","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","120200","DeuAdd DVP","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","121188","Levaslip 836","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","121188","Levaslip 836","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","121188","Levaslip 836","0.5KG",0.23,0
"AP","ELEMENTIS","ADDITIVES","121400","Defom 6800","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","121400","Defom 6800","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","121400","Defom 6800","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","121400","Defom 6800","10.0KGP",4.54,0
"AP","ELEMENTIS","ADDITIVES","121400","Defom 6800","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","122388","Levaslip 866","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","12470","5020W","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","12470","5020W","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","12470","5020W","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","12470","5020W","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","129900","DeuRheo WT-105A","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","129900","DeuRheo WT-105A","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","129900","DeuRheo WT-105A","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","129900","DeuRheo WT-105A","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","129900","DeuRheo WT-105A","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","133200","Levaslip 876","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","136700","HARDLEN® DX-526P","0.05KG",0.02,0
"AP","ELEMENTIS","ADDITIVES","136700","HARDLEN® DX-526P","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","136700","HARDLEN® DX-526P","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","136700","HARDLEN® DX-526P","0.1KGT",0.05,0
"AP","ELEMENTIS","ADDITIVES","136700","HARDLEN® DX-526P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","136700","HARDLEN® DX-526P","0.9KGP",0.41,0
"AP","ELEMENTIS","ADDITIVES","136700","HARDLEN® DX-526P","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","137700","Levaslip 467","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","137700","Levaslip 467","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","137701","LA-229","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","137701","LA-229","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","139100","HARDLEN® EH-801","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","139100","HARDLEN® EH-801","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","139101","HARDLEN® EH-801J","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","139101","HARDLEN® EH-801J","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","139101","HARDLEN® EH-801J","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","139700","HARDLEN® DX-530P","0.05KG",0.02,0
"AP","ELEMENTIS","ADDITIVES","139700","HARDLEN® DX-530P","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","139700","HARDLEN® DX-530P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","149188","DeuRheo 211","0.04KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","149188","DeuRheo 211","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","149188","DeuRheo 211","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","149400","AU-151","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","149400","AU-151","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","152100","Hypomer FS-3060","0.5KG",0.23,0
"AP","ELEMENTIS","ADDITIVES","152100","Hypomer FS-3060","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","152800","Hypomer FS-2060B","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","153100","Hypomer FS-4660","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","154200","Levaslip 879","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","155000","DeuRheo 556","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","155000","DeuRheo 556","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","155100","DeuRheo 2810","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","155100","DeuRheo 2810","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","155100","DeuRheo 2810","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","155900","DeuRheo WT-201","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","156000","DeuRheo WT-202","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","156100","DeuRheo WT-115","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","156100","DeuRheo WT-115","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","156100","DeuRheo WT-115","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","156100","DeuRheo WT-115","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","156500","Levaslip 872","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","156500","Levaslip 872","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","156600","LA-791","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","156600","LA-791","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","156788","DeuRheo WT-204","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","157300","Disponer 9850","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","157300","Disponer 9850","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","157700","Defom 5800F","0.1KG",0.05,0
"AP","ELEMENTIS","ADDITIVES","157700","Defom 5800F","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","159500","Hypomer UA-M6","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","159500","Hypomer UA-M6","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","159500","Hypomer UA-M6","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","159500","Hypomer UA-M6","2.0KGP",0.91,0
"AP","ELEMENTIS","ADDITIVES","172200","LA-374","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","172200","LA-374","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","173500","LA-222","1.0KG",0.45,0
"AP","ELEMENTIS","ADDITIVES","173500","LA-222","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","177300","LA-306","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","177300","LA-306","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","177300","LA-306","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","179300","Defom W-052","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","179300","Defom W-052","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","192288","HARDLEN® 15-LLP","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","192288","HARDLEN® 15-LLP","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","194200","HARDLEN® EW-5303","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","194200","HARDLEN® EW-5303","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","194200","HARDLEN® EW-5303","0.1KGP",0.05,0
"AP","ELEMENTIS","ADDITIVES","194200","HARDLEN® EW-5303","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","194400","DeuAdd MA-95","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","194400","DeuAdd MA-95","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","194400","DeuAdd MA-95","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","194401","LA-761","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","197900","GASIL® HP230","0.2KG",0.09,0
"AP","ELEMENTIS","ADDITIVES","197900","GASIL® HP230","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","198488","HARDLEN® M-28P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","27800","Defom 3200","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","304000","Adherant ADK","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","304000","Adherant ADK","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","306100","Catacure TIN-22","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","306100","Catacure TIN-22","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","306288","Disponer W-519","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","306800","Defom W-098","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","306800","Defom W-098","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","307500","DeuWax 2310","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","307500","DeuWax 2310","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","307500","DeuWax 2310","0.7KGP",0.32,0
"AP","ELEMENTIS","ADDITIVES","307500","DeuWax 2310","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","307500","DeuWax 2310","4.3KGP",1.95,0
"AP","ELEMENTIS","ADDITIVES","307600","DeuWax FA-2120","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","307600","DeuWax FA-2120","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","309700","Hypomer PE-9624","0.5KG",0.23,0
"AP","ELEMENTIS","ADDITIVES","309700","Hypomer PE-9624","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","310000","DeuRheo WT-102","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","310000","DeuRheo WT-102","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","310000","DeuRheo WT-102","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","310000","DeuRheo WT-102","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","310000","DeuRheo WT-102","9.0KGP",4.08,0
"AP","ELEMENTIS","ADDITIVES","310100","DeuRheo WT-113","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","310100","DeuRheo WT-113","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","310100","DeuRheo WT-113","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","310800","Disponer 9250","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","310800","Disponer 9250","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","310800","Disponer 9250","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","310800","Disponer 9250","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","310800","Disponer 9250","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","311000","Levelol 835","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","311000","Levelol 835","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","311100","Levelol 837","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","311100","Levelol 837","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","311400","Disponer 912","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","311400","Disponer 912","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","311500","Defom W-090","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","311500","Defom W-090","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","312488","Disponer W-511","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","312688","DeuRheo 211F","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","312688","DeuRheo 211F","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","312800","Adherant APW","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","312800","Adherant APW","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","312800","Adherant APW","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","313388","Defom 3500","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","315000","Disponer W-5012","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","315100","DeuWax W-2335A","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","315100","DeuWax W-2335A","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","315700","Levelol W-469","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","315700","Levelol W-469","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","315700","Levelol W-469","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","315700","Levelol W-469","0.5KG",0.23,0
"AP","ELEMENTIS","ADDITIVES","315700","Levelol W-469","1.0KGP",0.45,0
"AP","ELEMENTIS","ADDITIVES","317000","Levelol 839","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","317000","Levelol 839","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","318000","RHEOLATE® 150","0.04KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","318000","RHEOLATE® 150","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","318000","RHEOLATE® 150","0.25KG",0.11,0
"AP","ELEMENTIS","ADDITIVES","318000","RHEOLATE® 150","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","318001","DAPRO® SIN 15","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","318600","Adherant APC","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","318600","Adherant APC","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","319088","BENTONE® 54","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","320600","HARDLEN® CY-9124P","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","320600","HARDLEN® CY-9124P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","321300","Disponer W-19","0.08KG",0.04,0
"AP","ELEMENTIS","ADDITIVES","321300","Disponer W-19","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","322100","GASIL® HP240","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","322100","GASIL® HP240","4.0KGP",1.81,0
"AP","ELEMENTIS","ADDITIVES","322588","GASIL® 23D","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","322600","GASIL® 23F","0.2KG",0.09,0
"AP","ELEMENTIS","ADDITIVES","322600","GASIL® 23F","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","322800","GASIL® UV 55C","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","322900","GASIL® UV 70C","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","323700","GASIL® HP260","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","324400","DeuAdd EA-87","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","325500","HARDLEN® F-2P","0.05KG",0.02,0
"AP","ELEMENTIS","ADDITIVES","325500","HARDLEN® F-2P","0.05KGP",0.02,0
"AP","ELEMENTIS","ADDITIVES","325500","HARDLEN® F-2P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","328100","GASIL® 937","0.2KGP",0.09,0
"AP","ELEMENTIS","ADDITIVES","329988","Levelol 896D","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","330688","M-RA12","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","330688","M-RA12","0.3KGP",0.14,0
"AP","ELEMENTIS","ADDITIVES","339788","HARDLEN® F-6P","0.5KGP",0.23,0
"AP","ELEMENTIS","ADDITIVES","341000","BENGEL® 434","0.15KG",0.07,0
"AP","ELEMENTIS","ADDITIVES","341000","BENGEL® 434","0.15KGP",0.07,0
"AP","ELEMENTIS","ADDITIVES","341000","BENGEL® 434","1.5KGP",0.68,0
"AP","ELEMENTIS","ADDITIVES","341800","AU-310","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","343200","DAPRO® AP 7010","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","343388","DAPRO® AP 1622","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","344000","RHEOLATE® AP 425","0.08KGP",0.04,0
"AP","ELEMENTIS","ADDITIVES","344000","RHEOLATE® AP 425","0.25KG",0.11,0
"AP","ELEMENTIS","ADDITIVES","344000","RHEOLATE® AP 425","0.25KGP",0.11,0
"AP","ELEMENTIS","ADDITIVES","344000","RHEOLATE® AP 425","4.0KGP",1.81,0
"AP","ELEMENTIS","ADDITIVES","344000","RHEOLATE® AP 425","5.0KGP",2.27,0
"AP","ELEMENTIS","ADDITIVES","345700","DAPRO® ACP-16W","0.25KG",0.11,0
